i_factor,sample,blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName
3,sample-3,19050334,1705780943,0x5ab40090c6ffe102c18d9da36449c8fc86badb2bd539cb3cf8efc1ca0459b30a,289,0xc39eb6cbeb0de711ed9b581e2363df406b3a92f5b5e87c5ba398ac2c2195d6e8,43,0x0000028989b636b15f5e164e039814ff61000000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111750,25604805750,0,1,0x23b872dd0000000000000000000000000334346c163a292a0aa6460994429d58812a2c4b000000000000000000000000f5995ed927955aab086dca55e60c2d60ab07a7cf0000000000000000000000000000000000000000000002a68fe78c41ac053f2d,,5196871,73704,1792282,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-3,19054437,1705830455,0xb7c12d7fb9ec06d41cfc10818bb2e65b8fec7f039d60bda3bd3c54a48903100a,844,0xf1d81fd51c8efedb61b7d61c997e5274a15577f59a8c58463d20618191b3239d,43,0x794b6d68187e3b93042ca94f3378671646f4e0b1,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,82452,15914071569,0,1,0x39509351000000000000000000000000e5da1a0ef9f20bc8ce32e5a34ad7d2aa262b596bffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,2814982,54170,1788179,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-3,18874083,1703644739,0x667c4b5cdc7967d09431d9f2406f8c217476cf3e5077bcefd0735ca2eabae48c,15,0xc11617f4a6465a699429f4852e67e8b512043f780ad7e506a92a85558d6a85ab,65,0x333045dc9b31b5d10b5a31c03a19e50c0208bd4c,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54221,14958259822,0,1,0x095ea7b3000000000000000000000000881d40237659c251811cec9c364ef91dc08d300cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,5688672,53871,1968533,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-3,18786393,1702581299,0xe8956d5b91580cc8c2d48e0ff533e62a8599c0cfc8d38333b703040a7d6b70ee,44,0x222d4016da67749269707788c3e6984cf8f009338c9af85a7f60ac016bd843b8,27,0x7ff22a0fcbcd290d56e1a1fc833488eef2eb0600,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,58684,54647197888,0,1,0xa9059cbb000000000000000000000000d4289576d034d22282d82d67e478e87436547d1900000000000000000000000000000000000000000000d3c21bcecceda1000000,,1665625,48632,2056223,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-3,19026394,1705491899,0x584db90a779154c85c1502d0c30e6b772a3cdb52afd03731f07beb73387fee73,6,0x51d9ce87d7a60af00c886ea638b6169228daa566f7c678cdb6f8899edd6063fd,97,0x63e7e75297001396d086700e40bc9aae2a883c81,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111496,33224789929,0,1,0x23b872dd000000000000000000000000029669f3366203d2bdd756468f47faca18595d5e00000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81000000000000000000000000000000000000000000005c205318d11e98f80000,,5529504,73668,1816222,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-3,18971264,1704825791,0x44bc91d8f90e2766650f9520c31a42523550778bfce3242180d10669bc1494e4,32,0x47ea36373c6313f069cc983e7c53a6914b627391d5377fd9ccb670177cc9937b,67,0x029669f3366203d2bdd756468f47faca18595d5e,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65415,19389248454,0,1,0x3950935100000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4373272,54158,1871352,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-4,16421619,1673899427,0x461a3c5f28cce1cc5722fb86bb3c6a6b8f94b5c5e234b9a89f2e1baed4cd1c3a,66425,0x00827e14c77fd3133741b0a94053fc1a2ef1121cded036e87add44190c096ca5,74,0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81331,27411228473,0,1,0x095ea7b30000000000000000000000001111111254fb6c44bac0bed2854e76f90643097dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4703165,53871,4420997,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-4,19300690,1708816871,0x42e7d0846915e182a70ee557feff662b4cc77bd14710e4a4175e0a8efb1608a0,28806,0xb6972c8d0768c82055dc8a9edae72389e76d659795e219a183fb715e48d99be6,163,0x13307b8854a95946b54a904100afd0767a7a577b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,25136985313,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe00000000000000000000000000000000000000000001aee6838cbdb80c875e8f,,14178669,43880,1541926,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-4,17455863,1686474227,0x3122771a5249911c11ce9a731eb25c6c6b498323c0b21e74f4d62c1f27c99728,3312,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,98,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148734,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000009fa7bb759641fcd37fe4ae41f725e0f653f2c7260000000000000000000000000000000000000000000016e06d3ad34cf28dc04e,,6204868,73704,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-4,18971264,1704825791,0x44bc91d8f90e2766650f9520c31a42523550778bfce3242180d10669bc1494e4,32,0x47ea36373c6313f069cc983e7c53a6914b627391d5377fd9ccb670177cc9937b,67,0x029669f3366203d2bdd756468f47faca18595d5e,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65415,19389248454,0,1,0x3950935100000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4373272,54158,1871352,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-4,19642362,1712959271,0xf6b6abba9a58758dae852d4b07d04f3c2ad1d3faeaa7d21aadf075d0761d3d17,114,0xc81d28f902b19861f5233424635a2e9e9681d1d1dfb6e6245aa78382b95f78a8,174,0xf7b2d8a8ac399631ea8857d73a5913428e572709,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54607,22202776093,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,14777678,53811,1200254,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-4,19687886,1713510347,0x14717a12513b39819cbfa05a48fd7872c24573c96367b107d20aeb9b39be0f2d,6025417,0xe70fec86d10487aedb9031f9a04fc5181650bd400eb47f86726818c3c5e4c44e,8,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,19923985627,0,1,0xa9059cbb000000000000000000000000cb83ca9633ad057bd88a48a5b6e8108d97ad44720000000000000000000000000000000000000000000207b9fc09acd86ba3c000,,929419,65768,1154730,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-4,17543873,1687542731,0xb51e84b56317581ea9797e2760eec4dbcf13999a9501639bc21f11ef6e84dfae,32,0xc421d747f862ee71cb758f9601e8491923e37cbf4bbf4cc26f40b7d49cae92a1,9,0x3295bea4082ba2f259b942c5916a46bed0e71afb,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111450,24835097850,0,1,0x23b872dd0000000000000000000000002667abdd83b9ad9f811096d96338d2eec07c2b1a0000000000000000000000006e86d9b7181c5d60680c53c141e18bfede6f63f1000000000000000000000000000000000000000000000e2c8ae8718a5626310a,,421435,68904,3298743,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-4,19054437,1705830455,0xb7c12d7fb9ec06d41cfc10818bb2e65b8fec7f039d60bda3bd3c54a48903100a,844,0xf1d81fd51c8efedb61b7d61c997e5274a15577f59a8c58463d20618191b3239d,43,0x794b6d68187e3b93042ca94f3378671646f4e0b1,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,82452,15914071569,0,1,0x39509351000000000000000000000000e5da1a0ef9f20bc8ce32e5a34ad7d2aa262b596bffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,2814982,54170,1788179,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-4,16975834,1680615107,0xc39288e951fd37fb9318ee4d4eb3c2d15d367daddbff313c3c7a21404b485661,3395,0x7a39e93ef38f7d814398b92bf02288058366e81aec176d22488264a85609f09f,25,0xb758b6576221a7504a7211307092c23d3ee191c9,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81331,33925080685,0,1,0x095ea7b3000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25effffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,3349553,53871,3866782,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-4,19426055,1710331727,0x5ad3ed913701d80a5f2de4eb6b10ba6d989aaf68e772358a80843332ef66d5d3,5752714,0x196ba5e201eab92cf78ab19a4544d01d983f281f13cab13ad100ae0b9bcc0bdd,136,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,66874956473,0,1,0xa9059cbb000000000000000000000000cd3f33f3ac5f13f6919dcbe17df7f0c3e01e9fb400000000000000000000000000000000000000000000003b02636bb88bf50000,,26971906,65732,1416561,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-4,17455863,1686474227,0xf382358d3210327479d329964b39ae45b11a5f13f56daea10d3a3a07e41af265,3313,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,99,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148710,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000004086d400a17617c4a863c05e5af6139737992cc10000000000000000000000000000000000000000000044a147b079e6d7a940eb,,6273760,68892,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-4,19457087,1710709091,0xf4e264b87d70983b3b4c6390585d05735e5b0968ffbc3b470591ac52557aea85,19,0x44275dd6fcc6dc1a03a0f2383f21ed4a7630c9a57a6966218a3dd0417b6ee62b,244,0x2a54139010f169f45aacc1c947cc80b588fb1467,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,46582,35079212160,0,1,0x39509351000000000000000000000000fb87c8d63dafc1df92dbe49a234cc0c2f970ed2900000000000000000000000000000d4c71c39c8a4037de50aec2272252fe9c38,,21866112,36902,1385529,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-5,16724070,1677555851,0x2a04db9717fc7cba7a4097ffe925d40eec1b18c55f810a1409d0deb8625acb1c,2,0x073c3751429ae9724c939449b596dc762404c49a964a31a927e1f835373a6796,63,0x2d2fb6e555a1a341be41525fd2457b377d94ff97,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64993,18900000000,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,6529207,53811,4118546,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-5,17694793,1689375311,0xff36029374b500d13f02088278e570ab05ce0b92902c253992fa158d959dbca1,200,0x0b3ce979682fab37508508c2293611490da98675cf56241270ff8a2fa928e792,121,0xe27d2bbcbe9ace9d9317f72c36f28c853b92ed29,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99484,13722128827,0,1,0xa9059cbb000000000000000000000000a5e13ad3f1d8ef819d7d259873bc1792d4af6c4c000000000000000000000000000000000000000000025b19866ba8379ce5fa53,,10831778,60980,3147823,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-5,17455863,1686474227,0xf382358d3210327479d329964b39ae45b11a5f13f56daea10d3a3a07e41af265,3313,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,99,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148710,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000004086d400a17617c4a863c05e5af6139737992cc10000000000000000000000000000000000000000000044a147b079e6d7a940eb,,6273760,68892,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-5,17904848,1691916539,0xd9009c2480158602d62d8219c30004c5d4f0110f38dc75e41f8cf91459efde32,37,0xdaa43a24e6667a4aa2ae94179953dc14656266d4bf8e6a47eda32436506dba99,17,0xf5b4574778d7a58f58c20dc066a9bafa3ccb125b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81716,16380927903,0,1,0x3950935100000000000000000000000000002f8d96680e82f1c34727b70ada9c335e0000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,3276577,54122,2937768,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-5,16898403,1679673563,0x68a64faca75354214caa8f4c65ba8795237496c9600fb169f433e3532f7b9fa7,1113,0x6e55ec3cef1c6ee4a7a6260b7be9a0d4ad75fc50da75fdf9c3d9faec911b6b88,116,0x28c24141ec700667099bf1369bf1befd1faf1d03,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54161,31176636889,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3000000000000000000000000000000000000000000001da8417be9cc248e6fbc,,8121657,53547,3944213,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-5,16904991,1679753531,0x5d9371f95e1443c23ee4c0e263bec35d737520211763af9d04ceb4c896691a9b,4546985,0xbd5e12d6519b2e1b12e75b0d704390897d42a166978d78ace2b397debb551dd7,27,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,37208462583,0,1,0xa9059cbb000000000000000000000000ef5ec573f89f8da657059a953b93f6eaacc87def000000000000000000000000000000000000000000014b8f69a1028304440000,,2162587,48656,3937625,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-5,19587691,1712297699,0xf6036f4a3e4bd3243753c263560e08a5993c431cca82fd2cfa3d9db612c942c6,14,0x28ad957d8c577aa2e85bfdd9cdfc92c6ae4c9e360988148e9cf6cc96ad338328,263,0x63e7e75297001396d086700e40bc9aae2a883c81,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111814,11563561252,0,1,0x23b872dd000000000000000000000000029669f3366203d2bdd756468f47faca18595d5e00000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81000000000000000000000000000000000000000000003d32b8ad2c6052a00000,,25681480,73668,1254925,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-5,19457035,1710708467,0xd99385eec416672ad06fa5a0db7e7b22010cfeaa5285a828b334bbb62a54105a,17,0xa5629f52b0048fee3fa6076e0ddb506b66b9600b2fa06994a91af8d8986ae1a6,191,0x2a54139010f169f45aacc1c947cc80b588fb1467,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,68498,34183143339,0,1,0x39509351000000000000000000000000fb87c8d63dafc1df92dbe49a234cc0c2f970ed2900000000000000000000000000000d4c71c39c8a4037de50aec2272252fe9c38,,16065996,54002,1385581,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-5,16769480,1678107743,0x4a3516c9af86b07b380ca2a7ec89837b8303c0ce5b8424076f9ffec9e8d092a8,12,0x91dbcfa1746a8b7c0b0c39e2af77bb4e74c186448f0ad65b89b76c63b6aecabd,89,0xf61342708928812122a0ad1458228667b7c9eb13,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54161,31117822627,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,7465670,53811,4073136,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-5,16910693,1679822687,0xf6939da294a40bb0bb5af07ba7dd24efbe08dc3e3fe64f4019f038a887c1ce04,41,0x6be860de521105f56a21b1ad70fdcd22f6cb5998f3ba0b1d88eac6bdfe0df60e,63,0x597ddb68758395860bf7fc0902b46a305424f6fa,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,15394913921,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe00000000000000000000000000000000000000000001b55300aca4e7d1bbb914,,4091445,43868,3931923,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-5,17455861,1686474203,0x62661f002eed48fcec31a002f35dcfbc46bb46395009d6140e7aa7082f9541f3,120,0xe987ffbb91d91938227cfdc6eff8f90ebf9bbd19fee5ce858922b959a61bacd0,10,0x75a549216f87559c6a72b6c9113a0f77a293a6ec,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54525,17706810424,0,1,0x3950935100000000000000000000000063605e53d422c4f1ac0e01390ac59aaf84c44a51ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1293921,54170,3386755,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-5,17455863,1686474227,0x3122771a5249911c11ce9a731eb25c6c6b498323c0b21e74f4d62c1f27c99728,3312,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,98,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148734,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000009fa7bb759641fcd37fe4ae41f725e0f653f2c7260000000000000000000000000000000000000000000016e06d3ad34cf28dc04e,,6204868,73704,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-6,16725902,1677578111,0x806399622d42e56da2c98878550d3a875ee49441d6319d8218094749386cefa4,1186,0xdfecfe36322e6453b7c5da53c7a4563eb6a7ced2946cf971119226b3e229e721,52,0x8650c5e38218e297ea0b2abf2dc4d6714109c130,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,57548,18084353400,0,1,0x095ea7b3000000000000000000000000e66b31678d6c16e9ebf358268a790b763c133750ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,3366319,53871,4116714,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-6,19446370,1710578855,0x01a687d8fd7fe5f63d6a162e65a700814a9f46f6ecbf24f6fa352bab90672890,5765179,0x7b2e5b48591fa7b8341d0b6bc1e5b8a2cc9664e8ea6f1c0647d1a95bc1bac531,47,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,32861970221,0,1,0xa9059cbb00000000000000000000000015de21302fa04022313bfe702a8c08d7f235ba520000000000000000000000000000000000000000000664f8beab9a841e7b6000,,3915034,65768,1396246,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-6,17539201,1687485947,0x0cb9b5271a0923674f87c76f103859a05df22f585cbbf416d43fb5d6f006c6d3,4661,0x5104afce7fe5f7b95e300d4e974f2a291349cd6ff8da69e5b7d588812b872373,11,0x00001f78189be22c3498cff1b8e02272c3220000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,145017,16921568653,0,1,0x23b872dd000000000000000000000000d5ac7807d8344235f542a0b5504191c9e1d30e8500000000000000000000000029488e5fd6bf9b3cc98a9d06a25204947cccbe4d0000000000000000000000000000000000000000000006a5b7c5048c7ee22ff4,,1077975,68904,3303415,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-6,19457035,1710708467,0xd99385eec416672ad06fa5a0db7e7b22010cfeaa5285a828b334bbb62a54105a,17,0xa5629f52b0048fee3fa6076e0ddb506b66b9600b2fa06994a91af8d8986ae1a6,191,0x2a54139010f169f45aacc1c947cc80b588fb1467,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,68498,34183143339,0,1,0x39509351000000000000000000000000fb87c8d63dafc1df92dbe49a234cc0c2f970ed2900000000000000000000000000000d4c71c39c8a4037de50aec2272252fe9c38,,16065996,54002,1385581,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-6,16754189,1677922115,0x7a7dba7e437b8cf09d17d3bd8c7b8fc2394435b55b79620c79f8215f7027537f,7,0xc59e5cd5b6f5d4c5f248d3334ea4109da62f68cfc4fbe3375d6b6631aa6688ff,118,0x2ca8ed95f65bc814cd0d37178493587a85684d7e,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81331,16809708814,0,1,0x095ea7b3000000000000000000000000881d40237659c251811cec9c364ef91dc08d300cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,10665070,53871,4088427,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-6,19711600,1713796871,0xf9f0e6b9e70ad9776e8de176bdb65f0e26fdc0088400883a78a520ca8f6b2e12,6077127,0xaee70bd182fb8e5fb32bbb31f296349b416119c9f85aff4577fb717ec9b472ea,69,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,22843337581,0,1,0xa9059cbb000000000000000000000000cb83ca9633ad057bd88a48a5b6e8108d97ad4472000000000000000000000000000000000000000000015c8b9849d40ca5018000,,5094507,65768,1131016,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-6,17455863,1686474227,0xf382358d3210327479d329964b39ae45b11a5f13f56daea10d3a3a07e41af265,3313,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,99,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148710,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000004086d400a17617c4a863c05e5af6139737992cc10000000000000000000000000000000000000000000044a147b079e6d7a940eb,,6273760,68892,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-6,18588725,1700189351,0x381d038abd8e9cad49e076e01d82e86b8146e7b65b2890a5fcd84670887848dc,191,0x4a459ec4acbf5d5152bc4807659619ef5aa270f41a466d3efda093b2e2381763,11,0xfe9c8dd194970a8cb715413bb09020a2767d4b02,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81715,46803315374,0,1,0x395093510000000000000000000000000000c5d73291e9ae226e7fe59ea1e6b68be30000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1849467,54122,2253891,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-6,18802113,1702772015,0x21ac7aa1d06f887b74b05ab6c91b49123dcd507cad6804a46b854182fa469f68,68,0xeabdbd73c36c4a5cec1e3387e973fe2839741512a98308f288b3d822ed8e7fd4,96,0xd898b58db05767729a5d4c1b0779b743a34f3b05,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,62977,32510635019,0,1,0x095ea7b3000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25effffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,14132019,53871,2040503,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-6,16913641,1679858459,0x73b8962a3b002a9e0206145b3df91205e4050e5f1ee32e03455891f2d8ff777d,343,0x4cc74e2c8cfcb3572842c3156dc72f1105650415f5b03d202522bacc2432db75,72,0xc113aa252b00b71475b02333904e89875c744c5c,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,20905177929,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe00000000000000000000000000000000000000000001e94014cadfeae90a0000,,5013395,43856,3928975,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-6,17157656,1682843051,0x1c8324d5b81b5090d884cde27f125175ac7e2c8eca3339e5c03c3736be35bc44,25,0x19aa487ad6ad47a6a51c97d6967b47eb35ead613aaea3bfbdc9a37cd677f9eae,5,0xd269ccc2f7ee8c4116e5861f7cec59cb58e6b51f,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111450,51046117350,0,1,0x23b872dd00000000000000000000000078e963c0eb2a5cac46f94f336a876fe0f2b19986000000000000000000000000d269ccc2f7ee8c4116e5861f7cec59cb58e6b51f000000000000000000000000000000000000000000000557e99c0945e3911afd,,750493,68904,3684960,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
3,sample-6,18971264,1704825791,0x44bc91d8f90e2766650f9520c31a42523550778bfce3242180d10669bc1494e4,32,0x47ea36373c6313f069cc983e7c53a6914b627391d5377fd9ccb670177cc9937b,67,0x029669f3366203d2bdd756468f47faca18595d5e,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65415,19389248454,0,1,0x3950935100000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4373272,54158,1871352,0x39509351,"increaseAllowance(address spender, uint256 value)"
3,sample-7,17201868,1683379943,0x4942d4c8dac7ba6734b8c3d756f9e238db5e2a5b1c395e59ee02b2e9cdc3d42b,90,0xc0e4d16df80b5e236852a975f6567bfc27802c95441b32078f5ac9099f03c1af,0,0x08aa8f3939977e3a44e011e5d64b21220dd6edec,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,70708,140066052874,0,1,0x095ea7b30000000000000000000000001111111254fb6c44bac0bed2854e76f90643097d000000000000000000000000000000000000000000013da329b6336471800000,,53595,53595,3640748,0x095ea7b3,"approve(address _spender, uint256 _value)"
3,sample-7,19405431,1710082595,0x7890917c08d8587b251ecd5dfa68edbce6085d765a84c580e68ec08fb60019be,5737357,0x45a129eb75e7ce3ebf60596c01e5911b330e60c93ee1f612cbe68ea454997393,8,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,69662379999,0,1,0xa9059cbb00000000000000000000000063756a3c3bf677baab9d9e06457402ed05be857000000000000000000000000000000000000000000001773c499c9610e6d20000,,1126082,65756,1437185,0xa9059cbb,"transfer(address _to, uint256 _value)"
3,sample-7,19050334,1705780943,0x5ab40090c6ffe102c18d9da36449c8fc86badb2bd539cb3cf8efc1ca0459b30a,289,0xc39eb6cbeb0de711ed9b581e2363df406b3a92f5b5e87c5ba398ac2c2195d6e8,43,0x0000028989b636b15f5e164e039814ff61000000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111750,25604805750,0,1,0x23b872dd0000000000000000000000000334346c163a292a0aa6460994429d58812a2c4b000000000000000000000000f5995ed927955aab086dca55e60c2d60ab07a7cf0000000000000000000000000000000000000000000002a68fe78c41ac053f2d,,5196871,73704,1792282,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
