i_factor,sample,blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,input,methodId,functionName,contractAddress,cumulativeGasUsed,txreceipt_status,gasUsed,confirmations,isError
1,sample-1,20137178,0xce293cbbf57175d1fc214244aba17c89a5605fc0ad3b252141600cb8e23e4c23,1718937683,0x4e20376d1da11c9e1f1d90c95dda5d888cc4afaf92514bcf2dce9c5d0ed6f72d,257,86,0x42d30b86fc815dd6e05e0dee8c3b2f7fc0035af5,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,131649,3349206394,0x42842e0e00000000000000000000000042d30b86fc815dd6e05e0dee8c3b2f7fc0035af5000000000000000000000000006b4cab218f8569640916ef7c20f4091bbb50520000000000000000000000000000000000000000000000000000000000000582360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,6979302,1,99314,706280,0
1,sample-1,20057469,0xc4ba115f1c908e87ad0ce1c489884cabb416dac3131b228bd000ff8a164a8401,1717974731,0x3a89d95089f5e47ecb7cdfc1482d2feaa774407082e404ebd8a4aff5ead4c346,1429,250,0xab0a13710c5efd1f149212782593bce505aea44c,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,65853,4085832432,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,26285730,1,51894,785989,0
1,sample-1,20049862,0xbfb770d7051fb6395567e36120a968c2f4a173a8175a427da2053c10767efd2b,1717882883,0x50bdf834ef2261bb68513b2722c629d18addc4a4a17084432736d520d09aa1b0,3087,148,0x26c46e6f7b37e3eea85b6edf0e95583d0bb292ad,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,65853,5311226800,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11602804,1,51894,793596,0
1,sample-1,20019710,0xb2eae464b267c31dff4afe952f04f8443bbb289b6900ca1b44a888fbfbd94494,1717519211,0x5d16f75e24b2a9021bc165187c54097209ef8511d551eabee8abf8626d223821,4,178,0x26245d7d0212513c9552d90dc3f53e377e4b7592,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,68487,18399789845,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,16735044,1,51894,823748,0
1,sample-1,19970486,0x365dce117026ae1ef3dfd6fbdbcf93303162a302d79a0ce7bbfb3585aa83bd88,1716924863,0x9e109d1c6a2c14d9ddf1b176994618cd0c31ad813dad625916ef78e5d4a5a095,63,340,0x0e50d296b809f0743f85bd2c5928a5617e6ada51,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,35351,14271471960,0xa22cb465000000000000000000000000616ac240bccc24d0e77f994019e4a407e8dee4b20000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,26917809,1,30066,872972,0
1,sample-1,19643960,0x97eb5d782a57609a701295c939eb89267ade9a68dab257708677a778bee6f93f,1712978699,0x0e6b14f454eadd43f1371a9d9f671032954b04e90c3f8cc933b48e4f4ed2083b,73,145,0x196938a6bb532c8f928f8f79c34cc16f365d11c2,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,35266,12423971393,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,14308921,1,29982,1199498,0
1,sample-1,19624997,0xb8a13e6f8c73c1c4bcfe2540faa328b4a02809712f2f738ef97c7b18e3fdd690,1712749319,0xba43dc1fee7635c8ac3640bd49f486f7d217a475a123803af63389b831328443,7573,135,0x3d72b838ef583cf6b29a58c67008f19d251ed85d,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,129645,17496565784,0x42842e0e0000000000000000000000003d72b838ef583cf6b29a58c67008f19d251ed85d000000000000000000000000d11fb8174e25d48c11263f4ad8f9614502154f830000000000000000000000000000000000000000000000000000000000000fe3360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,12525576,1,97784,1218461,0
1,sample-1,19392258,0xe470c53ed6f23d55a980746a549fa3d93597b09fc3b262e4c4258669a92af6a8,1709922755,0xe23af378dd5f48b46bd4772929fb312aef69156bdbfae4b5e9a87a0c335614fc,326,133,0x8706eea0ccace0e96684a5964fbeb2ba6170fa2f,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,53026,65505458558,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,29835403,1,30066,1451200,0
1,sample-1,19011243,0x45137f4cb6f2345d3f46a07478e24a78eb0aff9608048ba67d1ffcdded3cd75d,1705309091,0x839d221d81f1ae2a6b510e74b2e2d3ecb1d1923a5e73e5ce35588c7f49a173c1,456,93,0x2412946dc3b75500e908ddf40f4ae768a4701f3a,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34961,18579870484,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,6468187,1,30066,1832215,0
1,sample-1,18890696,0x5b257d7ad4d5c73544609cf831522c77dc5eccfd422045068889677d77fa1918,1703846363,0x519365605bece7e0394764e9b3585dc7c499429a12d93903b99076f4073a80f7,699,115,0x30d131abf79be98c19a349a6bed30a5392d6bd09,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34961,20378397002,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,8081554,1,30066,1952762,0
1,sample-1,18749128,0x7c71279108c64f2cd8b3c2beeadd16d6d77a0c69e96c53534692e64f9bcd0658,1702130423,0xd0ec57de42f2a83e53b52dcc61b933a4287465f2212181416ff2c3a6b797b647,7,54,0x20e277dc256411403502dccf5dd2d1d2ef4ab9c0,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,34467546970,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5609474,1,51894,2094330,0
1,sample-1,18647335,0x28200cffc9ab4062c0403eb3d51db2ca86ebd5bfcfc5f61f124d3c81a89f2e02,1700898671,0x832b76355ee1d7de460851489a18c3f3f4ee56683f94d7cde9f8b55220037d75,2,25,0x819e743ebd3e6fcebed54437cc1bbccce5050a28,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,52260,28969705441,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,1114508,1,51894,2196123,0
1,sample-1,18607443,0x175ccb148e02e38f5e4f5c893a62951e95cac2c3e2d1d5febd5e5d4c04f4d80b,1700416079,0xb653798de4060e7c1c62724bd14b84a6b5f3dc3729762475278708ca2824a265,1038,126,0xd6a11fbf81ef026fc069cbc44f59f13ddfd4de9b,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34877,25933732833,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,10857367,1,29982,2236015,0
1,sample-1,18565630,0x92ec203191b1654d82e69bc0ca3e54a6caa1d60639744372ddf0489e6b105374,1699910519,0xbc5ee6ee3717e6759fdfd1292f68a9cbc0b44f3f629919a1731d5943a6fe32c6,93,90,0x0f9f09ee2e32d1942e14593726cf2483228df398,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34961,68420027305,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9845474,1,30066,2277828,0
2,sample-1,20137178,0xce293cbbf57175d1fc214244aba17c89a5605fc0ad3b252141600cb8e23e4c23,1718937683,0x4e20376d1da11c9e1f1d90c95dda5d888cc4afaf92514bcf2dce9c5d0ed6f72d,257,86,0x42d30b86fc815dd6e05e0dee8c3b2f7fc0035af5,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,131649,3349206394,0x42842e0e00000000000000000000000042d30b86fc815dd6e05e0dee8c3b2f7fc0035af5000000000000000000000000006b4cab218f8569640916ef7c20f4091bbb50520000000000000000000000000000000000000000000000000000000000000582360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,6979302,1,99314,706280,0
2,sample-1,20057469,0xc4ba115f1c908e87ad0ce1c489884cabb416dac3131b228bd000ff8a164a8401,1717974731,0x3a89d95089f5e47ecb7cdfc1482d2feaa774407082e404ebd8a4aff5ead4c346,1429,250,0xab0a13710c5efd1f149212782593bce505aea44c,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,65853,4085832432,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,26285730,1,51894,785989,0
2,sample-1,20049862,0xbfb770d7051fb6395567e36120a968c2f4a173a8175a427da2053c10767efd2b,1717882883,0x50bdf834ef2261bb68513b2722c629d18addc4a4a17084432736d520d09aa1b0,3087,148,0x26c46e6f7b37e3eea85b6edf0e95583d0bb292ad,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,65853,5311226800,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11602804,1,51894,793596,0
2,sample-1,20019710,0xb2eae464b267c31dff4afe952f04f8443bbb289b6900ca1b44a888fbfbd94494,1717519211,0x5d16f75e24b2a9021bc165187c54097209ef8511d551eabee8abf8626d223821,4,178,0x26245d7d0212513c9552d90dc3f53e377e4b7592,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,68487,18399789845,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,16735044,1,51894,823748,0
2,sample-1,19970486,0x365dce117026ae1ef3dfd6fbdbcf93303162a302d79a0ce7bbfb3585aa83bd88,1716924863,0x9e109d1c6a2c14d9ddf1b176994618cd0c31ad813dad625916ef78e5d4a5a095,63,340,0x0e50d296b809f0743f85bd2c5928a5617e6ada51,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,35351,14271471960,0xa22cb465000000000000000000000000616ac240bccc24d0e77f994019e4a407e8dee4b20000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,26917809,1,30066,872972,0
2,sample-1,19643960,0x97eb5d782a57609a701295c939eb89267ade9a68dab257708677a778bee6f93f,1712978699,0x0e6b14f454eadd43f1371a9d9f671032954b04e90c3f8cc933b48e4f4ed2083b,73,145,0x196938a6bb532c8f928f8f79c34cc16f365d11c2,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,35266,12423971393,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,14308921,1,29982,1199498,0
2,sample-1,19624997,0xb8a13e6f8c73c1c4bcfe2540faa328b4a02809712f2f738ef97c7b18e3fdd690,1712749319,0xba43dc1fee7635c8ac3640bd49f486f7d217a475a123803af63389b831328443,7573,135,0x3d72b838ef583cf6b29a58c67008f19d251ed85d,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,129645,17496565784,0x42842e0e0000000000000000000000003d72b838ef583cf6b29a58c67008f19d251ed85d000000000000000000000000d11fb8174e25d48c11263f4ad8f9614502154f830000000000000000000000000000000000000000000000000000000000000fe3360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,12525576,1,97784,1218461,0
2,sample-1,19392258,0xe470c53ed6f23d55a980746a549fa3d93597b09fc3b262e4c4258669a92af6a8,1709922755,0xe23af378dd5f48b46bd4772929fb312aef69156bdbfae4b5e9a87a0c335614fc,326,133,0x8706eea0ccace0e96684a5964fbeb2ba6170fa2f,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,53026,65505458558,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,29835403,1,30066,1451200,0
2,sample-1,19011243,0x45137f4cb6f2345d3f46a07478e24a78eb0aff9608048ba67d1ffcdded3cd75d,1705309091,0x839d221d81f1ae2a6b510e74b2e2d3ecb1d1923a5e73e5ce35588c7f49a173c1,456,93,0x2412946dc3b75500e908ddf40f4ae768a4701f3a,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34961,18579870484,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,6468187,1,30066,1832215,0
2,sample-1,18890696,0x5b257d7ad4d5c73544609cf831522c77dc5eccfd422045068889677d77fa1918,1703846363,0x519365605bece7e0394764e9b3585dc7c499429a12d93903b99076f4073a80f7,699,115,0x30d131abf79be98c19a349a6bed30a5392d6bd09,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34961,20378397002,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,8081554,1,30066,1952762,0
2,sample-1,18749128,0x7c71279108c64f2cd8b3c2beeadd16d6d77a0c69e96c53534692e64f9bcd0658,1702130423,0xd0ec57de42f2a83e53b52dcc61b933a4287465f2212181416ff2c3a6b797b647,7,54,0x20e277dc256411403502dccf5dd2d1d2ef4ab9c0,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,34467546970,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,5609474,1,51894,2094330,0
2,sample-1,18647335,0x28200cffc9ab4062c0403eb3d51db2ca86ebd5bfcfc5f61f124d3c81a89f2e02,1700898671,0x832b76355ee1d7de460851489a18c3f3f4ee56683f94d7cde9f8b55220037d75,2,25,0x819e743ebd3e6fcebed54437cc1bbccce5050a28,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,52260,28969705441,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,1114508,1,51894,2196123,0
2,sample-1,18607443,0x175ccb148e02e38f5e4f5c893a62951e95cac2c3e2d1d5febd5e5d4c04f4d80b,1700416079,0xb653798de4060e7c1c62724bd14b84a6b5f3dc3729762475278708ca2824a265,1038,126,0xd6a11fbf81ef026fc069cbc44f59f13ddfd4de9b,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34877,25933732833,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,10857367,1,29982,2236015,0
2,sample-1,18565630,0x92ec203191b1654d82e69bc0ca3e54a6caa1d60639744372ddf0489e6b105374,1699910519,0xbc5ee6ee3717e6759fdfd1292f68a9cbc0b44f3f629919a1731d5943a6fe32c6,93,90,0x0f9f09ee2e32d1942e14593726cf2483228df398,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34961,68420027305,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9845474,1,30066,2277828,0
2,sample-1,18565629,0x4863f4c59076f7eed374469e4dd52807f8f6ff5e888146b0b22b7c9bcaa3737c,1699910507,0x8f04feceeeafb4b38ff43f8d5232b1bc6aa0490e4de92a67b3e7fc9e2f7f8232,92,125,0x0f9f09ee2e32d1942e14593726cf2483228df398,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,34877,68744508179,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,13209727,1,29982,2277829,0
2,sample-1,18552013,0x0f03ff0967f4ab13a7ed2749ebcc7b4d6d3aca88e0d9cb2059d2eedb70f5c030,1699745867,0x8b9054ebf7adc3bda098e127420fa5ed0e1768f0048d889a38def98f924b0a50,9,99,0x14f09818d1f4cb19e37682cfac2532cddbddc0b9,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,28151227092,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,7941728,1,51894,2291445,0
2,sample-1,18528403,0x0d8862e37cc0ec2f4880f734c628472fb4a4e6f8d5208eb6e19c7aba9669da79,1699460579,0xe75f8a74a647b2e445cb45b40a4aa029cb9e29945da17208ff24a1b1cb298400,5,81,0xd3eaa2b4bbd967ee6b729ef9a01b248e0cccb81c,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,69464077290,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,7955706,1,51894,2315055,0
2,sample-1,18505794,0xb18f8b04ea0bbf2842d34239f2b0786f3b97b1882cac78fe82a3156296512c21,1699187135,0x67d63531f3cc40537b83d4d01612f8e6285310d27661da535cc65e0dfe79e5a1,586,93,0x3246afe718b618e77b09165e15f18e2cb8d37260,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,22860751753,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9984343,1,51894,2337664,0
2,sample-1,18503951,0x91a5c208e4cc22c68ac60ce1bb0259bd8f8d51dd93308a648327dd238af95f2e,1699164815,0xc5038e99fdced022785c9d51dd4ef2a04c0e721d715f79998940146d46535b71,24,95,0x3b3138b6332cf2bf3a048acd39511ec964b76529,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,52344,17355319508,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,10358284,1,51978,2339507,0
2,sample-1,18496390,0x1351224da389ad7348c56f2240bf415aefa7d46844e6067f06e03042f6202fc9,1699073207,0x395ff86c1e48c0457ada48e15e883aa445ed32d54bf2ac110004be27a67d0667,1783,122,0x07f4b7f3c85aa8a3fceb113b7a424ab822ce77a9,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,11375449321,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,13411116,1,51894,2347068,0
2,sample-1,18475812,0x0b92ea0f2ef233263a67d69b837c725c2376db80a9e704d025e505ec016e2ed5,1698824243,0x90cbe598b0ce1b4c037e463ab17d2d9a50ee452c60aecaa68f839f864a619875,387,120,0x6c4a6922254b40c15b69fde2c605b9d26761e724,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,13636559345,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9964142,1,51894,2367646,0
2,sample-1,18462040,0x556db3b02977dd30fc9c3e7b1e238a27021816eb5890ee7f395c8393c566a002,1698657599,0x458c70fe9d84c1e6e4a8f267cff3eefcd5c94672dcbb095cafcd34d6c1fd820d,64,86,0x0abc03992ccaf9e13a01ad77e91c078392553028,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,52344,15308214468,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,8776327,1,51978,2381418,0
2,sample-1,18433030,0x9498d8a9830ba3279ab7dd15dccce607116d2c220fb3bc16ca7c5857e6a07fb7,1698306815,0xbe32eb1a47cf14b340e1e58a746feef5e6a8aa28cb9f6a876b123d2003b5b5fb,49,100,0xefb11559477e26eea6eb5c449523f24ab1710c97,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,52344,17767628919,0xa22cb4650000000000000000000000002f18f339620a63e43f0839eeb18d7de1e1be4dfb0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,9320978,1,51978,2410428,0
2,sample-1,18401568,0x5bdae335ceb3eb4fa290d471518f26de94a219c679c022b6021440c50dac966e,1697926139,0xafe27693db6e47c3fb3d63bf1c836a3f442502d8473459742e97c00a7ff34f81,9,30,0xb248887ea018d3333db34d081bfbafd9e449f2a7,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,78516,11543027228,0xa22cb4650000000000000000000000004fee7b061c97c9c496b01dbce9cdb10c02f0a0be0000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,3410861,1,51978,2441890,0
2,sample-1,18381648,0x71a5f93f488562ba75554a42c0ab9a431ae21bff1782b8289a2d28400362c289,1697685419,0x19cf5a925bb172c76c77efb1980dd2bd989ffd0c2b7d6ef3daafbe6015a91318,448,63,0x90f927d4963c310c3b2893934fd93475eba0c851,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,67938,6153660002,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,6627125,1,51894,2461810,0
2,sample-1,18369086,0xe847cd381bc7e7d43640b76bda335027774262b3cbfe6e0cb425b5a7acb0db05,1697533559,0x7dc99136cb65d68a1111e27fe21ab47b05377336bb9e85b05c034b5f31ee1481,583,176,0xe6bd998697460684b27a566a26eb911e1051fa80,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,52344,5785029852,0xa22cb465000000000000000000000000ef6f343c16999c0145652cf924bb49cd30bf53f80000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,14413964,1,51978,2474372,0
2,sample-1,18367488,0xf26824f96787307fc3e94cc716010a30fc5f1607a36f991d8cec4ad59677c228,1697514203,0x63c78be487479575cbd2b1656a2ef77514754aaa5f2714856b6ab23b4093ed4f,22,144,0xb6dec0c811bd0bd31b8a993901e9c8e3fb172672,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,78390,4898851362,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,22207969,1,51894,2475970,0
2,sample-1,18367469,0xcf2fad8a1ea652d8796a2967eb9a3a1f96acb253bf51b62b4873224ece4d007b,1697513975,0x800e5d7bcfd2869baaa48cfd1e0f5c56cf5e91a519e5292bbd95100bbb4b5656,50,91,0xe4a27a313187ddb22c15831e7eda1794db70a93f,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,78390,5833717413,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,7885301,1,51894,2475989,0
3,sample-1,20137178,0xce293cbbf57175d1fc214244aba17c89a5605fc0ad3b252141600cb8e23e4c23,1718937683,0x4e20376d1da11c9e1f1d90c95dda5d888cc4afaf92514bcf2dce9c5d0ed6f72d,257,86,0x42d30b86fc815dd6e05e0dee8c3b2f7fc0035af5,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,131649,3349206394,0x42842e0e00000000000000000000000042d30b86fc815dd6e05e0dee8c3b2f7fc0035af5000000000000000000000000006b4cab218f8569640916ef7c20f4091bbb50520000000000000000000000000000000000000000000000000000000000000582360c6ebe,0x42842e0e,"safeTransferFrom(address from, address to, uint256 assetId)",,6979302,1,99314,706280,0
3,sample-1,20057469,0xc4ba115f1c908e87ad0ce1c489884cabb416dac3131b228bd000ff8a164a8401,1717974731,0x3a89d95089f5e47ecb7cdfc1482d2feaa774407082e404ebd8a4aff5ead4c346,1429,250,0xab0a13710c5efd1f149212782593bce505aea44c,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,65853,4085832432,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,26285730,1,51894,785989,0
3,sample-1,20049862,0xbfb770d7051fb6395567e36120a968c2f4a173a8175a427da2053c10767efd2b,1717882883,0x50bdf834ef2261bb68513b2722c629d18addc4a4a17084432736d520d09aa1b0,3087,148,0x26c46e6f7b37e3eea85b6edf0e95583d0bb292ad,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,65853,5311226800,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,11602804,1,51894,793596,0
3,sample-1,20019710,0xb2eae464b267c31dff4afe952f04f8443bbb289b6900ca1b44a888fbfbd94494,1717519211,0x5d16f75e24b2a9021bc165187c54097209ef8511d551eabee8abf8626d223821,4,178,0x26245d7d0212513c9552d90dc3f53e377e4b7592,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,68487,18399789845,0xa22cb4650000000000000000000000001e0049783f008a0085193e00003d00cd54003c710000000000000000000000000000000000000000000000000000000000000001,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,16735044,1,51894,823748,0
3,sample-1,19970486,0x365dce117026ae1ef3dfd6fbdbcf93303162a302d79a0ce7bbfb3585aa83bd88,1716924863,0x9e109d1c6a2c14d9ddf1b176994618cd0c31ad813dad625916ef78e5d4a5a095,63,340,0x0e50d296b809f0743f85bd2c5928a5617e6ada51,0xc28b0f274c6ed418d85f9d9cf77c245ada6091dd,0,35351,14271471960,0xa22cb465000000000000000000000000616ac240bccc24d0e77f994019e4a407e8dee4b20000000000000000000000000000000000000000000000000000000000000000,0xa22cb465,"setApprovalForAll(address operator, bool authorized)",,26917809,1,30066,872972,0
